slide_type,image,slide_number,response,Answer.condition,workerid,audio,Answer.time_in_minutes
trial_2,8,82,"[1826, 'No']",age2-anyQUD,3,two.wav,10.860783333333334
trial_2,2,83,"[1645, 'Yes']",age2-anyQUD,3,two.wav,10.860783333333334
bot_check,Jennifer,1,"[0, 'Jennifer']",age2-anyQUD,4,,12.535533333333333
audio_check,,3,"[0, 'Four']",age2-anyQUD,4,,12.535533333333333
comprehension_check_1,,4,"[0, 'Jam']",age2-anyQUD,4,,12.535533333333333
practice_trial,13,6,"[5504, 'No']",age2-anyQUD,4,none.wav,12.535533333333333
practice_trial,13,7,"[3780, 'Yes']",age2-anyQUD,4,all.wav,12.535533333333333
practice_trial,0,8,"[1960, 'No']",age2-anyQUD,4,all.wav,12.535533333333333
practice_trial,0,9,"[3884, 'Yes']",age2-anyQUD,4,none.wav,12.535533333333333
trial_1,8,11,"[5883, 'No']",age2-anyQUD,4,eleven.wav,12.535533333333333
trial_1,8,12,"[2378, 'No']",age2-anyQUD,4,none.wav,12.535533333333333
trial_1,13,13,"[2746, 'No']",age2-anyQUD,4,eight.wav,12.535533333333333
trial_1,13,14,"[1910, 'Yes']",age2-anyQUD,4,all.wav,12.535533333333333
trial_1,13,15,"[2008, 'Yes']",age2-anyQUD,4,all.wav,12.535533333333333
trial_1,5,16,"[3150, 'No']",age2-anyQUD,4,four.wav,12.535533333333333
trial_1,2,17,"[1675, 'Yes']",age2-anyQUD,4,two.wav,12.535533333333333
trial_1,0,18,"[2087, 'No']",age2-anyQUD,4,five.wav,12.535533333333333
trial_1,5,19,"[1994, 'No']",age2-anyQUD,4,all.wav,12.535533333333333
trial_1,11,20,"[7106, 'No']",age2-anyQUD,4,thirteen.wav,12.535533333333333
trial_1,2,21,"[1592, 'Yes']",age2-anyQUD,4,two.wav,12.535533333333333
trial_1,13,22,"[3975, 'No']",age2-anyQUD,4,summa.wav,12.535533333333333
trial_1,2,23,"[1619, 'No']",age2-anyQUD,4,all.wav,12.535533333333333
trial_1,8,24,"[4598, 'Yes']",age2-anyQUD,4,eight.wav,12.535533333333333
trial_1,8,25,"[2471, 'Yes']",age2-anyQUD,4,summa.wav,12.535533333333333
trial_1,0,26,"[1688, 'Yes']",age2-anyQUD,4,none.wav,12.535533333333333
trial_1,13,27,"[2659, 'No']",age2-anyQUD,4,summa.wav,12.535533333333333
trial_1,0,28,"[1933, 'No']",age2-anyQUD,4,summa.wav,12.535533333333333
trial_1,13,29,"[1495, 'Yes']",age2-anyQUD,4,all.wav,12.535533333333333
trial_1,0,30,"[1604, 'Yes']",age2-anyQUD,4,none.wav,12.535533333333333
trial_1,5,31,"[1755, 'No']",age2-anyQUD,4,ten.wav,12.535533333333333
trial_1,5,32,"[1985, 'Yes']",age2-anyQUD,4,summa.wav,12.535533333333333
trial_1,2,33,"[1558, 'Yes']",age2-anyQUD,4,two.wav,12.535533333333333
trial_1,8,34,"[2598, 'Yes']",age2-anyQUD,4,eight.wav,12.535533333333333
trial_1,5,35,"[1523, 'Yes']",age2-anyQUD,4,five.wav,12.535533333333333
trial_1,11,36,"[1930, 'No']",age2-anyQUD,4,none.wav,12.535533333333333
trial_1,2,37,"[1533, 'Yes']",age2-anyQUD,4,two.wav,12.535533333333333
trial_1,0,38,"[2176, 'No']",age2-anyQUD,4,summa.wav,12.535533333333333
trial_1,11,39,"[4103, 'No']",age2-anyQUD,4,seven.wav,12.535533333333333
trial_1,11,40,"[1977, 'No']",age2-anyQUD,4,all.wav,12.535533333333333
trial_1,13,41,"[1634, 'Yes']",age2-anyQUD,4,all.wav,12.535533333333333
trial_1,13,42,"[1811, 'No']",age2-anyQUD,4,summa.wav,12.535533333333333
trial_1,0,43,"[1911, 'No']",age2-anyQUD,4,all.wav,12.535533333333333
trial_1,11,44,"[11774, 'Yes']",age2-anyQUD,4,eleven.wav,12.535533333333333
trial_1,13,45,"[1874, 'No']",age2-anyQUD,4,summa.wav,12.535533333333333
trial_1,0,46,"[1925, 'No']",age2-anyQUD,4,eleven.wav,12.535533333333333
comprehension_check_2,,47,"[0, 'Jam']",age2-anyQUD,4,,12.535533333333333
trial_2,0,48,"[1906, 'No']",age2-anyQUD,4,three.wav,12.535533333333333
trial_2,0,49,"[2155, 'Yes']",age2-anyQUD,4,none.wav,12.535533333333333
trial_2,11,50,"[2176, 'No']",age2-anyQUD,4,one.wav,12.535533333333333
trial_2,5,51,"[1727, 'No']",age2-anyQUD,4,all.wav,12.535533333333333
trial_2,5,52,"[1548, 'No']",age2-anyQUD,4,two.wav,12.535533333333333
trial_2,13,53,"[1739, 'No']",age2-anyQUD,4,summa.wav,12.535533333333333
trial_2,13,54,"[4698, 'No']",age2-anyQUD,4,ten.wav,12.535533333333333
trial_2,2,55,"[2900, 'Yes']",age2-anyQUD,4,summa.wav,12.535533333333333
trial_2,8,56,"[1765, 'No']",age2-anyQUD,4,all.wav,12.535533333333333
trial_2,0,57,"[1880, 'No']",age2-anyQUD,4,summa.wav,12.535533333333333
trial_2,5,58,"[1712, 'Yes']",age2-anyQUD,4,five.wav,12.535533333333333
trial_2,13,59,"[1698, 'Yes']",age2-anyQUD,4,all.wav,12.535533333333333
trial_2,8,60,"[3258, 'Yes']",age2-anyQUD,4,eight.wav,12.535533333333333
trial_2,2,61,"[1480, 'Yes']",age2-anyQUD,4,two.wav,12.535533333333333
trial_2,13,62,"[2281, 'No']",age2-anyQUD,4,summa.wav,12.535533333333333
trial_2,8,63,"[5042, 'Yes']",age2-anyQUD,4,eight.wav,12.535533333333333
trial_2,13,64,"[1374, 'Yes']",age2-anyQUD,4,all.wav,12.535533333333333
trial_2,13,65,"[2111, 'No']",age2-anyQUD,4,none.wav,12.535533333333333
trial_2,8,66,"[3078, 'Yes']",age2-anyQUD,4,eight.wav,12.535533333333333
trial_2,2,67,"[1460, 'Yes']",age2-anyQUD,4,two.wav,12.535533333333333
trial_2,13,68,"[1546, 'Yes']",age2-anyQUD,4,all.wav,12.535533333333333
trial_2,13,69,"[1346, 'Yes']",age2-anyQUD,4,all.wav,12.535533333333333
trial_2,11,70,"[5689, 'Yes']",age2-anyQUD,4,eleven.wav,12.535533333333333
trial_2,8,71,"[1774, 'No']",age2-anyQUD,4,two.wav,12.535533333333333
trial_2,13,72,"[1979, 'No']",age2-anyQUD,4,summa.wav,12.535533333333333
trial_2,5,73,"[3447, 'Yes']",age2-anyQUD,4,five.wav,12.535533333333333
trial_2,11,74,"[2112, 'No']",age2-anyQUD,4,all.wav,12.535533333333333
trial_2,0,75,"[1900, 'No']",age2-anyQUD,4,all.wav,12.535533333333333
trial_2,13,76,"[1903, 'No']",age2-anyQUD,4,summa.wav,12.535533333333333
trial_2,11,77,"[1710, 'Yes']",age2-anyQUD,4,summa.wav,12.535533333333333
trial_2,0,78,"[1700, 'Yes']",age2-anyQUD,4,none.wav,12.535533333333333
trial_2,2,79,"[1806, 'No']",age2-anyQUD,4,none.wav,12.535533333333333
trial_2,13,80,"[3240, 'No']",age2-anyQUD,4,five.wav,12.535533333333333
trial_2,2,81,"[1749, 'No']",age2-anyQUD,4,twelve.wav,12.535533333333333
trial_2,5,82,"[1616, 'No']",age2-anyQUD,4,nine.wav,12.535533333333333
trial_2,0,83,"[2111, 'No']",age2-anyQUD,4,summa.wav,12.535533333333333
bot_check,Barbara,1,"[0, 'Barbara']",age2-anyQUD,5,,11.992
audio_check,,3,"[0, 'Four']",age2-anyQUD,5,,11.992
comprehension_check_1,,4,"[0, 'Jam']",age2-anyQUD,5,,11.992
practice_trial,13,6,"[3734, 'No']",age2-anyQUD,5,none.wav,11.992
practice_trial,13,7,"[3324, 'Yes']",age2-anyQUD,5,all.wav,11.992
practice_trial,0,8,"[2304, 'No']",age2-anyQUD,5,all.wav,11.992
practice_trial,0,9,"[1638, 'Yes']",age2-anyQUD,5,none.wav,11.992
trial_1,13,11,"[3056, 'Yes']",age2-anyQUD,5,summa.wav,11.992
trial_1,13,12,"[4384, 'Yes']",age2-anyQUD,5,all.wav,11.992
trial_1,13,13,"[2622, 'Yes']",age2-anyQUD,5,all.wav,11.992
trial_1,11,14,"[7230, 'No']",age2-anyQUD,5,thirteen.wav,11.992
trial_1,0,15,"[1792, 'Yes']",age2-anyQUD,5,none.wav,11.992
trial_1,0,16,"[2098, 'No']",age2-anyQUD,5,five.wav,11.992
trial_1,8,17,"[2206, 'Yes']",age2-anyQUD,5,summa.wav,11.992
trial_1,8,18,"[5450, 'No']",age2-anyQUD,5,eleven.wav,11.992
trial_1,0,19,"[2062, 'No']",age2-anyQUD,5,summa.wav,11.992
trial_1,13,20,"[7606, 'No']",age2-anyQUD,5,eight.wav,11.992
trial_1,2,21,"[2382, 'No']",age2-anyQUD,5,all.wav,11.992
trial_1,13,22,"[3200, 'Yes']",age2-anyQUD,5,summa.wav,11.992
trial_1,8,23,"[3052, 'Yes']",age2-anyQUD,5,eight.wav,11.992
trial_1,5,24,"[1968, 'No']",age2-anyQUD,5,all.wav,11.992
trial_1,2,25,"[1762, 'Yes']",age2-anyQUD,5,two.wav,11.992
trial_1,8,26,"[1638, 'No']",age2-anyQUD,5,none.wav,11.992
trial_1,5,27,"[3090, 'No']",age2-anyQUD,5,four.wav,11.992
trial_1,2,28,"[2070, 'Yes']",age2-anyQUD,5,two.wav,11.992
trial_1,0,29,"[1850, 'No']",age2-anyQUD,5,summa.wav,11.992
trial_1,11,30,"[3134, 'No']",age2-anyQUD,5,seven.wav,11.992
trial_1,0,31,"[2898, 'No']",age2-anyQUD,5,eleven.wav,11.992
trial_1,5,32,"[1712, 'Yes']",age2-anyQUD,5,five.wav,11.992
trial_1,8,33,"[1944, 'Yes']",age2-anyQUD,5,eight.wav,11.992
trial_1,11,34,"[2888, 'No']",age2-anyQUD,5,all.wav,11.992
trial_1,2,35,"[1914, 'Yes']",age2-anyQUD,5,two.wav,11.992
trial_1,11,36,"[5018, 'Yes']",age2-anyQUD,5,eleven.wav,11.992
trial_1,5,37,"[2148, 'Yes']",age2-anyQUD,5,summa.wav,11.992
trial_1,11,38,"[1630, 'No']",age2-anyQUD,5,none.wav,11.992
trial_1,0,39,"[2734, 'No']",age2-anyQUD,5,all.wav,11.992
trial_1,13,40,"[4868, 'Yes']",age2-anyQUD,5,summa.wav,11.992
trial_1,0,41,"[1690, 'Yes']",age2-anyQUD,5,none.wav,11.992
trial_1,13,42,"[1768, 'Yes']",age2-anyQUD,5,all.wav,11.992
trial_1,2,43,"[3446, 'Yes']",age2-anyQUD,5,two.wav,11.992
trial_1,5,44,"[2268, 'No']",age2-anyQUD,5,ten.wav,11.992
trial_1,13,45,"[1754, 'Yes']",age2-anyQUD,5,all.wav,11.992
trial_1,13,46,"[2542, 'Yes']",age2-anyQUD,5,summa.wav,11.992
comprehension_check_2,,47,"[0, 'Jam']",age2-anyQUD,5,,11.992
trial_2,0,48,"[2382, 'Yes']",age2-anyQUD,5,none.wav,11.992
trial_2,5,49,"[2186, 'No']",age2-anyQUD,5,two.wav,11.992
trial_2,13,50,"[6868, 'Yes']",age2-anyQUD,5,summa.wav,11.992
trial_2,13,51,"[1952, 'Yes']",age2-anyQUD,5,all.wav,11.992
trial_2,13,52,"[6988, 'No']",age2-anyQUD,5,ten.wav,11.992
trial_2,13,53,"[1554, 'No']",age2-anyQUD,5,none.wav,11.992
trial_2,5,54,"[1814, 'Yes']",age2-anyQUD,5,five.wav,11.992
trial_2,13,55,"[3172, 'Yes']",age2-anyQUD,5,summa.wav,11.992
trial_2,11,56,"[2244, 'No']",age2-anyQUD,5,one.wav,11.992
trial_2,8,57,"[1834, 'No']",age2-anyQUD,5,all.wav,11.992
trial_2,2,58,"[2314, 'Yes']",age2-anyQUD,5,two.wav,11.992
trial_2,13,59,"[1946, 'Yes']",age2-anyQUD,5,all.wav,11.992
trial_2,2,60,"[2186, 'Yes']",age2-anyQUD,5,summa.wav,11.992
trial_2,8,61,"[2542, 'Yes']",age2-anyQUD,5,eight.wav,11.992
trial_2,8,62,"[1844, 'Yes']",age2-anyQUD,5,eight.wav,11.992
trial_2,0,63,"[1952, 'No']",age2-anyQUD,5,summa.wav,11.992
trial_2,5,64,"[2970, 'No']",age2-anyQUD,5,all.wav,11.992
trial_2,0,65,"[1952, 'No']",age2-anyQUD,5,three.wav,11.992
trial_2,11,66,"[5688, 'Yes']",age2-anyQUD,5,eleven.wav,11.992
trial_2,8,67,"[2934, 'Yes']",age2-anyQUD,5,eight.wav,11.992
trial_2,2,68,"[2232, 'Yes']",age2-anyQUD,5,two.wav,11.992
trial_2,13,69,"[2262, 'Yes']",age2-anyQUD,5,summa.wav,11.992
trial_2,2,70,"[1636, 'No']",age2-anyQUD,5,none.wav,11.992
trial_2,13,71,"[3682, 'No']",age2-anyQUD,5,five.wav,11.992
trial_2,5,72,"[2088, 'Yes']",age2-anyQUD,5,five.wav,11.992
trial_2,13,73,"[1794, 'Yes']",age2-anyQUD,5,all.wav,11.992
trial_2,5,74,"[2600, 'No']",age2-anyQUD,5,nine.wav,11.992
trial_2,11,75,"[2010, 'Yes']",age2-anyQUD,5,summa.wav,11.992
trial_2,0,76,"[1714, 'Yes']",age2-anyQUD,5,none.wav,11.992
trial_2,13,77,"[3250, 'Yes']",age2-anyQUD,5,summa.wav,11.992
trial_2,0,78,"[1796, 'No']",age2-anyQUD,5,summa.wav,11.992
trial_2,0,79,"[2264, 'No']",age2-anyQUD,5,all.wav,11.992
trial_2,13,80,"[1990, 'Yes']",age2-anyQUD,5,all.wav,11.992
trial_2,11,81,"[1712, 'No']",age2-anyQUD,5,all.wav,11.992
trial_2,8,82,"[2070, 'No']",age2-anyQUD,5,two.wav,11.992
trial_2,2,83,"[1970, 'No']",age2-anyQUD,5,twelve.wav,11.992
bot_check,Sarah,1,"[0, 'sarah']",age2-anyQUD,6,,10.574966666666667
audio_check,,3,"[0, 'Four']",age2-anyQUD,6,,10.574966666666667
comprehension_check_1,,4,"[0, 'Jam']",age2-anyQUD,6,,10.574966666666667
practice_trial,13,6,"[1614, 'Yes']",age2-anyQUD,6,none.wav,10.574966666666667
practice_trial,13,7,"[2006, 'Yes']",age2-anyQUD,6,all.wav,10.574966666666667
practice_trial,0,8,"[1840, 'No']",age2-anyQUD,6,all.wav,10.574966666666667
practice_trial,0,9,"[1885, 'Yes']",age2-anyQUD,6,none.wav,10.574966666666667
trial_1,8,11,"[3600, 'Yes']",age2-anyQUD,6,eight.wav,10.574966666666667
trial_1,13,12,"[1588, 'No']",age2-anyQUD,6,eight.wav,10.574966666666667
trial_1,13,13,"[4140, 'No']",age2-anyQUD,6,summa.wav,10.574966666666667
trial_1,8,14,"[2976, 'No']",age2-anyQUD,6,eleven.wav,10.574966666666667
trial_1,8,15,"[2773, 'No']",age2-anyQUD,6,none.wav,10.574966666666667
trial_1,0,16,"[2065, 'No']",age2-anyQUD,6,summa.wav,10.574966666666667
trial_1,5,17,"[2469, 'No']",age2-anyQUD,6,four.wav,10.574966666666667
trial_1,2,18,"[1478, 'Yes']",age2-anyQUD,6,two.wav,10.574966666666667
trial_1,8,19,"[2347, 'Yes']",age2-anyQUD,6,summa.wav,10.574966666666667
trial_1,13,20,"[1949, 'No']",age2-anyQUD,6,summa.wav,10.574966666666667
trial_1,13,21,"[1263, 'Yes']",age2-anyQUD,6,all.wav,10.574966666666667
trial_1,2,22,"[1635, 'No']",age2-anyQUD,6,all.wav,10.574966666666667
trial_1,11,23,"[6288, 'No']",age2-anyQUD,6,thirteen.wav,10.574966666666667
trial_1,2,24,"[1387, 'Yes']",age2-anyQUD,6,two.wav,10.574966666666667
trial_1,0,25,"[2501, 'No']",age2-anyQUD,6,five.wav,10.574966666666667
trial_1,5,26,"[1640, 'No']",age2-anyQUD,6,all.wav,10.574966666666667
trial_1,0,27,"[1469, 'Yes']",age2-anyQUD,6,none.wav,10.574966666666667
trial_1,13,28,"[1543, 'Yes']",age2-anyQUD,6,all.wav,10.574966666666667
trial_1,0,29,"[1665, 'No']",age2-anyQUD,6,summa.wav,10.574966666666667
trial_1,11,30,"[2071, 'No']",age2-anyQUD,6,none.wav,10.574966666666667
trial_1,2,31,"[1386, 'Yes']",age2-anyQUD,6,two.wav,10.574966666666667
trial_1,13,32,"[3259, 'No']",age2-anyQUD,6,summa.wav,10.574966666666667
trial_1,11,33,"[5760, 'Yes']",age2-anyQUD,6,eleven.wav,10.574966666666667
trial_1,8,34,"[3387, 'Yes']",age2-anyQUD,6,eight.wav,10.574966666666667
trial_1,5,35,"[2487, 'No']",age2-anyQUD,6,ten.wav,10.574966666666667
trial_1,0,36,"[1400, 'Yes']",age2-anyQUD,6,none.wav,10.574966666666667
trial_1,11,37,"[2117, 'No']",age2-anyQUD,6,seven.wav,10.574966666666667
trial_1,11,38,"[1888, 'No']",age2-anyQUD,6,all.wav,10.574966666666667
trial_1,13,39,"[1184, 'Yes']",age2-anyQUD,6,all.wav,10.574966666666667
trial_1,5,40,"[2263, 'Yes']",age2-anyQUD,6,summa.wav,10.574966666666667
trial_1,0,41,"[1745, 'No']",age2-anyQUD,6,all.wav,10.574966666666667
trial_1,5,42,"[1708, 'Yes']",age2-anyQUD,6,five.wav,10.574966666666667
trial_1,13,43,"[1281, 'Yes']",age2-anyQUD,6,all.wav,10.574966666666667
trial_1,0,44,"[2199, 'No']",age2-anyQUD,6,eleven.wav,10.574966666666667
trial_1,13,45,"[2113, 'No']",age2-anyQUD,6,summa.wav,10.574966666666667
trial_1,2,46,"[2095, 'Yes']",age2-anyQUD,6,two.wav,10.574966666666667
comprehension_check_2,,47,"[0, 'Jam']",age2-anyQUD,6,,10.574966666666667
trial_2,5,48,"[1936, 'Yes']",age2-anyQUD,6,five.wav,10.574966666666667
trial_2,13,49,"[1968, 'No']",age2-anyQUD,6,none.wav,10.574966666666667
trial_2,8,50,"[3713, 'Yes']",age2-anyQUD,6,eight.wav,10.574966666666667
trial_2,0,51,"[1537, 'No']",age2-anyQUD,6,summa.wav,10.574966666666667
trial_2,2,52,"[1448, 'Yes']",age2-anyQUD,6,two.wav,10.574966666666667
trial_2,8,53,"[3501, 'Yes']",age2-anyQUD,6,eight.wav,10.574966666666667
trial_2,13,54,"[8902, 'Yes']",age2-anyQUD,6,summa.wav,10.574966666666667
trial_2,8,55,"[2341, 'No']",age2-anyQUD,6,all.wav,10.574966666666667
trial_2,13,56,"[1320, 'Yes']",age2-anyQUD,6,all.wav,10.574966666666667
trial_2,5,57,"[2014, 'No']",age2-anyQUD,6,two.wav,10.574966666666667
trial_2,11,58,"[2599, 'No']",age2-anyQUD,6,one.wav,10.574966666666667
trial_2,13,59,"[1741, 'No']",age2-anyQUD,6,ten.wav,10.574966666666667
trial_2,5,60,"[1811, 'No']",age2-anyQUD,6,all.wav,10.574966666666667
trial_2,13,61,"[1320, 'Yes']",age2-anyQUD,6,all.wav,10.574966666666667
trial_2,0,62,"[1789, 'No']",age2-anyQUD,6,three.wav,10.574966666666667
trial_2,13,63,"[1502, 'No']",age2-anyQUD,6,summa.wav,10.574966666666667
trial_2,2,64,"[2981, 'Yes']",age2-anyQUD,6,summa.wav,10.574966666666667
trial_2,0,65,"[2643, 'Yes']",age2-anyQUD,6,none.wav,10.574966666666667
trial_2,8,66,"[3824, 'Yes']",age2-anyQUD,6,eight.wav,10.574966666666667
trial_2,11,67,"[1979, 'No']",age2-anyQUD,6,all.wav,10.574966666666667
trial_2,0,68,"[1586, 'No']",age2-anyQUD,6,summa.wav,10.574966666666667
trial_2,13,69,"[992, 'Yes']",age2-anyQUD,6,all.wav,10.574966666666667
trial_2,2,70,"[1442, 'No']",age2-anyQUD,6,none.wav,10.574966666666667
trial_2,0,71,"[1518, 'Yes']",age2-anyQUD,6,none.wav,10.574966666666667
trial_2,11,72,"[2728, 'Yes']",age2-anyQUD,6,eleven.wav,10.574966666666667
trial_2,13,73,"[2090, 'No']",age2-anyQUD,6,summa.wav,10.574966666666667
trial_2,5,74,"[2849, 'Yes']",age2-anyQUD,6,five.wav,10.574966666666667
trial_2,13,75,"[1316, 'Yes']",age2-anyQUD,6,all.wav,10.574966666666667
trial_2,13,76,"[1539, 'No']",age2-anyQUD,6,summa.wav,10.574966666666667
trial_2,5,77,"[3470, 'No']",age2-anyQUD,6,nine.wav,10.574966666666667
trial_2,13,78,"[1378, 'No']",age2-anyQUD,6,five.wav,10.574966666666667
trial_2,8,79,"[1924, 'No']",age2-anyQUD,6,two.wav,10.574966666666667
trial_2,2,80,"[1590, 'Yes']",age2-anyQUD,6,two.wav,10.574966666666667
trial_2,2,81,"[1668, 'No']",age2-anyQUD,6,twelve.wav,10.574966666666667
trial_2,0,82,"[1375, 'No']",age2-anyQUD,6,all.wav,10.574966666666667
trial_2,11,83,"[2311, 'Yes']",age2-anyQUD,6,summa.wav,10.574966666666667
bot_check,Linda,1,"[0, 'Linda']",age2-anyQUD,7,,12.708166666666667
audio_check,,3,"[0, 'Four']",age2-anyQUD,7,,12.708166666666667
comprehension_check_1,,4,"[0, 'Jam']",age2-anyQUD,7,,12.708166666666667
practice_trial,13,6,"[3758, 'Yes']",age2-anyQUD,7,none.wav,12.708166666666667
practice_trial,13,7,"[1932, 'Yes']",age2-anyQUD,7,all.wav,12.708166666666667
practice_trial,0,8,"[1424, 'No']",age2-anyQUD,7,all.wav,12.708166666666667
practice_trial,0,9,"[1642, 'Yes']",age2-anyQUD,7,none.wav,12.708166666666667
trial_1,11,11,"[5116, 'No']",age2-anyQUD,7,thirteen.wav,12.708166666666667
trial_1,5,12,"[1704, 'No']",age2-anyQUD,7,four.wav,12.708166666666667
trial_1,8,13,"[8021, 'No']",age2-anyQUD,7,summa.wav,12.708166666666667
trial_1,5,14,"[1660, 'No']",age2-anyQUD,7,all.wav,12.708166666666667
trial_1,8,15,"[2328, 'No']",age2-anyQUD,7,none.wav,12.708166666666667
trial_1,13,16,"[2629, 'No']",age2-anyQUD,7,eight.wav,12.708166666666667
trial_1,2,17,"[1495, 'Yes']",age2-anyQUD,7,two.wav,12.708166666666667
trial_1,13,18,"[2864, 'No']",age2-anyQUD,7,summa.wav,12.708166666666667
trial_1,13,19,"[1465, 'Yes']",age2-anyQUD,7,all.wav,12.708166666666667
trial_1,8,20,"[4186, 'No']",age2-anyQUD,7,eleven.wav,12.708166666666667
trial_1,8,21,"[2154, 'No']",age2-anyQUD,7,eight.wav,12.708166666666667
trial_1,0,22,"[1625, 'Yes']",age2-anyQUD,7,none.wav,12.708166666666667
trial_1,2,23,"[1512, 'Yes']",age2-anyQUD,7,two.wav,12.708166666666667
trial_1,0,24,"[2267, 'No']",age2-anyQUD,7,summa.wav,12.708166666666667
trial_1,13,25,"[1536, 'Yes']",age2-anyQUD,7,all.wav,12.708166666666667
trial_1,13,26,"[2213, 'No']",age2-anyQUD,7,summa.wav,12.708166666666667
trial_1,2,27,"[1605, 'No']",age2-anyQUD,7,all.wav,12.708166666666667
trial_1,0,28,"[1986, 'No']",age2-anyQUD,7,five.wav,12.708166666666667
trial_1,13,29,"[2112, 'Yes']",age2-anyQUD,7,all.wav,12.708166666666667
trial_1,5,30,"[2050, 'No']",age2-anyQUD,7,ten.wav,12.708166666666667
trial_1,5,31,"[1649, 'Yes']",age2-anyQUD,7,five.wav,12.708166666666667
trial_1,2,32,"[1622, 'Yes']",age2-anyQUD,7,two.wav,12.708166666666667
trial_1,0,33,"[1670, 'Yes']",age2-anyQUD,7,none.wav,12.708166666666667
trial_1,11,34,"[2517, 'No']",age2-anyQUD,7,none.wav,12.708166666666667
trial_1,0,35,"[1767, 'No']",age2-anyQUD,7,all.wav,12.708166666666667
trial_1,11,36,"[2215, 'No']",age2-anyQUD,7,all.wav,12.708166666666667
trial_1,11,37,"[4820, 'Yes']",age2-anyQUD,7,eleven.wav,12.708166666666667
trial_1,13,38,"[2241, 'No']",age2-anyQUD,7,summa.wav,12.708166666666667
trial_1,13,39,"[1930, 'Yes']",age2-anyQUD,7,all.wav,12.708166666666667
trial_1,0,40,"[2022, 'No']",age2-anyQUD,7,summa.wav,12.708166666666667
trial_1,5,41,"[2329, 'No']",age2-anyQUD,7,summa.wav,12.708166666666667
trial_1,11,42,"[4617, 'No']",age2-anyQUD,7,seven.wav,12.708166666666667
trial_1,13,43,"[3596, 'Yes']",age2-anyQUD,7,summa.wav,12.708166666666667
trial_1,8,44,"[2748, 'Yes']",age2-anyQUD,7,eight.wav,12.708166666666667
trial_1,2,45,"[1454, 'Yes']",age2-anyQUD,7,two.wav,12.708166666666667
trial_1,0,46,"[3050, 'No']",age2-anyQUD,7,eleven.wav,12.708166666666667
comprehension_check_2,,47,"[0, 'Jam']",age2-anyQUD,7,,12.708166666666667
trial_2,5,48,"[1472, 'Yes']",age2-anyQUD,7,five.wav,12.708166666666667
trial_2,13,49,"[1482, 'Yes']",age2-anyQUD,7,all.wav,12.708166666666667
trial_2,13,50,"[1541, 'No']",age2-anyQUD,7,none.wav,12.708166666666667
trial_2,5,51,"[1686, 'No']",age2-anyQUD,7,two.wav,12.708166666666667
trial_2,13,52,"[2516, 'Yes']",age2-anyQUD,7,summa.wav,12.708166666666667
trial_2,8,53,"[2269, 'Yes']",age2-anyQUD,7,eight.wav,12.708166666666667
trial_2,13,54,"[5151, 'No']",age2-anyQUD,7,ten.wav,12.708166666666667
trial_2,0,55,"[1833, 'No']",age2-anyQUD,7,three.wav,12.708166666666667
trial_2,8,56,"[2888, 'Yes']",age2-anyQUD,7,eight.wav,12.708166666666667
trial_2,2,57,"[2508, 'No']",age2-anyQUD,7,summa.wav,12.708166666666667
trial_2,2,58,"[1398, 'Yes']",age2-anyQUD,7,two.wav,12.708166666666667
trial_2,5,59,"[1517, 'No']",age2-anyQUD,7,all.wav,12.708166666666667
trial_2,0,60,"[1802, 'Yes']",age2-anyQUD,7,none.wav,12.708166666666667
trial_2,13,61,"[1417, 'Yes']",age2-anyQUD,7,all.wav,12.708166666666667
trial_2,0,62,"[1782, 'No']",age2-anyQUD,7,summa.wav,12.708166666666667
trial_2,13,63,"[1493, 'Yes']",age2-anyQUD,7,summa.wav,12.708166666666667
trial_2,8,64,"[2277, 'Yes']",age2-anyQUD,7,all.wav,12.708166666666667
trial_2,11,65,"[1797, 'No']",age2-anyQUD,7,one.wav,12.708166666666667
trial_2,11,66,"[2056, 'No']",age2-anyQUD,7,all.wav,12.708166666666667
trial_2,8,67,"[1776, 'No']",age2-anyQUD,7,two.wav,12.708166666666667
trial_2,2,68,"[1638, 'No']",age2-anyQUD,7,twelve.wav,12.708166666666667
trial_2,11,69,"[2392, 'Yes']",age2-anyQUD,7,summa.wav,12.708166666666667
trial_2,8,70,"[3365, 'Yes']",age2-anyQUD,7,eight.wav,12.708166666666667
trial_2,2,71,"[1625, 'No']",age2-anyQUD,7,none.wav,12.708166666666667
trial_2,0,72,"[1776, 'Yes']",age2-anyQUD,7,none.wav,12.708166666666667
trial_2,5,73,"[1954, 'No']",age2-anyQUD,7,nine.wav,12.708166666666667
trial_2,13,74,"[1790, 'No']",age2-anyQUD,7,five.wav,12.708166666666667
trial_2,13,75,"[3431, 'Yes']",age2-anyQUD,7,summa.wav,12.708166666666667
trial_2,11,76,"[3694, 'Yes']",age2-anyQUD,7,eleven.wav,12.708166666666667
trial_2,0,77,"[1687, 'No']",age2-anyQUD,7,all.wav,12.708166666666667
trial_2,13,78,"[1356, 'Yes']",age2-anyQUD,7,all.wav,12.708166666666667
trial_2,13,79,"[1580, 'Yes']",age2-anyQUD,7,all.wav,12.708166666666667
trial_2,13,80,"[3057, 'No']",age2-anyQUD,7,summa.wav,12.708166666666667
trial_2,0,81,"[1737, 'No']",age2-anyQUD,7,summa.wav,12.708166666666667
trial_2,5,82,"[1539, 'Yes']",age2-anyQUD,7,five.wav,12.708166666666667
